# Settings - STEP_TO_TIME: 0.1
# Settings - SIMULATION_TIME: 10800
# Settings - STEPS: 108000
# Settings - MAX_CONTAINERS_AMMOUNT: 1
#name production.product_1 production.product_2 production.product_3 stoppers_occupied conveyors_moving
#datatype int int int float float
step,production.product_1,production.product_2,production.product_3,stoppers_occupied,conveyors_moving
54200,77,77,76,0.0263,0.0238
54300,77,77,77,0.0263,0.0238
54400,77,77,77,0.0263,0.0238
54500,77,77,77,0.0263,0.0238
54600,78,77,77,0.0263,0.0238
54700,78,77,77,0.0263,0.0238
54800,78,78,77,0.0263,0.0238
54900,78,78,77,0.0263,0.0238
55000,78,78,78,0.0263,0.0238
55100,78,78,78,0.0263,0.0238
55200,78,78,78,0.0263,0.0238
55300,79,78,78,0.0263,0.0238
55400,79,78,78,0.0263,0.0238
55500,79,79,78,0.0263,0.0238
55600,79,79,78,0.0263,0.0238
55700,79,79,79,0.0263,0.0238
55800,79,79,79,0.0263,0.0238
55900,79,79,79,0.0263,0.0238
56000,80,79,79,0.0263,0.0238
56100,80,79,79,0.0263,0.0238
56200,80,80,79,0.0263,0.0238
56300,80,80,79,0.0263,0.0238
56400,80,80,80,0.0263,0.0238
56500,80,80,80,0.0263,0.0238
56600,80,80,80,0.0263,0.0238
56700,81,80,80,0.0263,0.0238
56800,81,80,80,0.0263,0.0238
56900,81,81,80,0.0263,0.0238
57000,81,81,80,0.0263,0.0238
57100,81,81,81,0.0263,0.0238
57200,81,81,81,0.0263,0.0238
57300,81,81,81,0.0263,0.0238
57400,82,81,81,0.0263,0.0238
57500,82,81,81,0.0263,0.0238
57600,82,82,81,0.0263,0.0238
57700,82,82,81,0.0263,0.0238
57800,82,82,82,0.0263,0.0238
57900,82,82,82,0.0263,0.0238
58000,82,82,82,0.0263,0.0238
58100,83,82,82,0.0263,0.0238
58200,83,82,82,0.0263,0.0238
58300,83,83,82,0.0263,0.0238
58400,83,83,82,0.0263,0.0238
58500,83,83,83,0.0263,0.0238
58600,83,83,83,0.0263,0.0238
58700,83,83,83,0.0263,0.0238
58800,84,83,83,0.0263,0.0238
58900,84,83,83,0.0263,0.0238
59000,84,84,83,0.0263,0.0238
59100,84,84,83,0.0263,0.0238
59200,84,84,84,0.0263,0.0238
59300,84,84,84,0.0263,0.0238
59400,84,84,84,0.0263,0.0238
59500,85,84,84,0.0263,0.0238
59600,85,84,84,0.0263,0.0238
59700,85,85,84,0.0263,0.0238
59800,85,85,84,0.0263,0.0238
59900,85,85,84,0.0263,0.0238
60000,85,85,85,0.0263,0.0238
60100,85,85,85,0.0263,0.0238
60200,86,85,85,0.0263,0.0238
60300,86,85,85,0.0263,0.0238
60400,86,86,85,0.0263,0.0238
60500,86,86,85,0.0263,0.0238
60600,86,86,85,0.0263,0.0238
60700,86,86,86,0.0263,0.0238
60800,86,86,86,0.0263,0.0238
60900,87,86,86,0.0263,0.0238
61000,87,86,86,0.0263,0.0238
61100,87,87,86,0.0263,0.0238
61200,87,87,86,0.0263,0.0238
61300,87,87,86,0.0263,0.0238
61400,87,87,87,0.0263,0.0238
61500,87,87,87,0.0263,0.0238
61600,88,87,87,0.0263,0.0238
61700,88,87,87,0.0263,0.0238
61800,88,88,87,0.0263,0.0238
61900,88,88,87,0.0263,0.0238
62000,88,88,87,0.0263,0.0238
62100,88,88,88,0.0263,0.0238
62200,88,88,88,0.0263,0.0238
62300,89,88,88,0.0263,0.0238
62400,89,88,88,0.0263,0.0238
62500,89,89,88,0.0263,0.0238
62600,89,89,88,0.0263,0.0238
62700,89,89,88,0.0263,0.0238
62800,89,89,89,0.0263,0.0238
62900,89,89,89,0.0263,0.0238
63000,90,89,89,0.0263,0.0238
63100,90,89,89,0.0263,0.0238
63200,90,90,89,0.0263,0.0238
63300,90,90,89,0.0263,0.0238
63400,90,90,89,0.0263,0.0238
63500,90,90,90,0.0263,0.0238
63600,90,90,90,0.0263,0.0238
63700,91,90,90,0.0263,0.0238
63800,91,90,90,0.0263,0.0238
63900,91,91,90,0.0263,0.0238
64000,91,91,90,0.0263,0.0238
64100,91,91,90,0.0263,0.0238
64200,91,91,91,0.0263,0.0238
64300,91,91,91,0.0263,0.0238
64400,92,91,91,0.0263,0.0238
64500,92,91,91,0.0263,0.0238
64600,92,92,91,0.0263,0.0238
64700,92,92,91,0.0263,0.0238
64800,92,92,91,0.0263,0.0238
64900,92,92,92,0.0263,0.0238
65000,92,92,92,0.0263,0.0238
65100,93,92,92,0.0263,0.0238
65200,93,92,92,0.0263,0.0238
65300,93,93,92,0.0263,0.0238
65400,93,93,92,0.0263,0.0238
65500,93,93,92,0.0263,0.0238
65600,93,93,93,0.0263,0.0238
65700,93,93,93,0.0263,0.0238
65800,94,93,93,0.0263,0.0238
65900,94,93,93,0.0263,0.0238
66000,94,94,93,0.0263,0.0238
66100,94,94,93,0.0263,0.0238
66200,94,94,93,0.0263,0.0238
66300,94,94,94,0.0263,0.0238
66400,94,94,94,0.0263,0.0238
66500,95,94,94,0.0263,0.0238
66600,95,94,94,0.0263,0.0238
66700,95,95,94,0.0263,0.0238
66800,95,95,94,0.0263,0.0238
66900,95,95,94,0.0263,0.0238
67000,95,95,95,0.0263,0.0238
67100,95,95,95,0.0263,0.0238
67200,96,95,95,0.0263,0.0238
67300,96,95,95,0.0263,0.0238
67400,96,96,95,0.0263,0.0238
67500,96,96,95,0.0263,0.0238
67600,96,96,95,0.0263,0.0238
67700,96,96,96,0.0263,0.0238
67800,96,96,96,0.0263,0.0238
67900,97,96,96,0.0263,0.0238
68000,97,96,96,0.0263,0.0238
68100,97,97,96,0.0263,0.0238
68200,97,97,96,0.0263,0.0238
68300,97,97,96,0.0263,0.0238
68400,97,97,97,0.0263,0.0238
68500,97,97,97,0.0263,0.0238
68600,98,97,97,0.0263,0.0238
68700,98,97,97,0.0263,0.0238
68800,98,98,97,0.0263,0.0238
68900,98,98,97,0.0263,0.0238
69000,98,98,97,0.0263,0.0238
69100,98,98,98,0.0263,0.0238
69200,98,98,98,0.0263,0.0238
